symbol,name,sector,industry
NHPBP,National Healthcare 7.125 Cumulative Redeemable Perpetual Pref Shs Series B,N/A,특수 REITs
NHTC,Natural Health Trends Corp,N/A,기타 전문 소매
NICE,Nice Ltd ADR,N/A,소프트웨어
NIPG,NIP Group Inc ADR,N/A,여가 및 오락시설
NISN,Nisun International Enterprise Development Group Co Ltd,N/A,핀테크
NITO,N2OFF Inc,N/A,농화학제
NIU,NIU Technologies ADR,N/A,자동차 및 트럭 제조
NIVF,NewGenIvf Group Ltd,N/A,의료 시설 및 서비스
NIXX,Nixxy Inc,N/A,고용 서비스
NKGN,NKGen Biotech Inc,N/A,생명 공학 및 의학 연구
NKLA,Nikola Corp,N/A,자동차 및 트럭 제조
NKSH,National Bankshares Inc,N/A,은행
NKTR,Nektar Therapeutics,N/A,생명 공학 및 의학 연구
NKTX,Nkarta Inc,N/A,생명 공학 및 의학 연구
NLSP,NLS Pharmaceutics AG,N/A,생명 공학 및 의학 연구
NMFC,New Mountain Finance Corp,N/A,폐쇄형 펀드
NMHI,Nature's Miracle Holding Inc,N/A,건설 자재 및 비품
NMIH,NMI Holdings Inc,N/A,손해보험
NMRA,Neumora Therapeutics Inc,N/A,생명 공학 및 의학 연구
NMRK,Newmark Group Inc,N/A,부동산 서비스
NMTC,Neuroone Medical Technologies Corp,N/A,첨단 의료 장비 및 기술
NN,NextNav Inc,N/A,전화 및 소형 장치
NNBR,NN Inc,N/A,산업용 기계 및 장비
NNDM,Nano Dimension Ltd ADR,N/A,전자 장비 및 부품
NNE,Nano Nuclear Energy Inc,N/A,전력 유틸리티
NNOX,Nano-X Imaging Ltd,N/A,첨단 의료 장비 및 기술
NODK,NI Holdings Inc,N/A,손해보험
NOEMU,CO2 Energy Transition Units,N/A,투자 지주 회사
NOTV,Inotiv Inc,N/A,생명 공학 및 의학 연구
NOVT,Novanta Inc,N/A,전자 장비 및 부품
NPCE,Neuropace Inc,N/A,첨단 의료 장비 및 기술
NRC,National Research Corp,N/A,경영 지원 서비스
NRDS,NerdWallet Inc,N/A,소비자 대출
NRIM,Northrim BanCorp Inc,N/A,은행
NRIX,Nurix Therapeutics Inc,N/A,생명 공학 및 의학 연구
NRSN,Neurosense Therapeutics Ltd,N/A,생명 공학 및 의학 연구
NRXP,NRX Pharmaceuticals Inc,N/A,생명 공학 및 의학 연구
NSIT,Insight Enterprises Inc,N/A,IT 서비스 및 컨설팅
NSPR,InspireMD Inc,N/A,"의료 장비, 물품 및 유통"
NSSC,NAPCO Security Technologies Inc,N/A,통신 및 네트워킹
NSTS,NSTS Bancorp Inc,N/A,은행
NSYS,Nortech Systems Inc,N/A,반도체
NTAP,NetApp Inc,N/A,컴퓨터 하드웨어
NTCL,NetClass Technology Inc,N/A,기타 교육 서비스 제공
NTCT,Netscout Systems Inc,N/A,IT 서비스 및 컨설팅
NTES,NetEase Inc ADR,N/A,온라인 서비스
NTGR,NETGEAR Inc,N/A,통신 및 네트워킹
NTIC,Northern Technologies International Corp,N/A,산업용 기계 및 장비
NTLA,Intellia Therapeutics Inc,N/A,생명 공학 및 의학 연구
NTNX,Nutanix Inc,N/A,IT 서비스 및 컨설팅
NTRA,Natera Inc,N/A,의료 시설 및 서비스
NTRB,Nutriband Inc,N/A,"의료 장비, 물품 및 유통"
NTRP,NextTrip Inc,N/A,여가 및 오락시설
NTRS,Northern Trust Corp,N/A,투자 관리 및 펀드 운영
NTRSO,Northern Trust DS Representing 1 1000th Non Cumulative Perpetual Pref Shs,N/A,투자 관리 및 펀드 운영
NTWK,NetSol Technologies Inc,N/A,IT 서비스 및 컨설팅
NTWO,Newbury Street II Acquisition Corp,N/A,투자 지주 회사
NTWOU,Newbury Street II Acquisition Units,N/A,투자 지주 회사
NUKK,Nukkleus Inc,N/A,핀테크
NURO,NeuroMetrix Inc,N/A,"의료 장비, 물품 및 유통"
NUTX,Nutex Health Inc,N/A,의료 시설 및 서비스
NUVL,Nuvalent Inc,N/A,생명 공학 및 의학 연구
NUWE,Nuwellis Inc,N/A,첨단 의료 장비 및 기술
NVA,Nova Minerals Ltd ADR,N/A,다각적 채굴
NVAX,Novavax Inc,N/A,생명 공학 및 의학 연구
NVCR,Novocure Ltd,N/A,"의료 장비, 물품 및 유통"
NVCT,Nuvectis Pharma Inc,N/A,생명 공학 및 의학 연구
NVDA,NVIDIA Corp,N/A,반도체
NVEC,NVE Corp,N/A,반도체
NVEE,NV5 Global Inc,N/A,건설 및 엔지니어링
NVFY,Nova LifeStyle Inc,N/A,가정용 가구
NVMI,Nova Ltd,N/A,반도체
NVNI,Nvni Group Ltd,N/A,투자 관리 및 펀드 운영
NVNO,enVVeno Medical Corp,N/A,생명 공학 및 의학 연구
NVTS,Navitas Semiconductor Corp,N/A,반도체
NVVE,Nuvve Holding Corp,N/A,전력 유틸리티
NVX,NOVONIX Ltd ADR,N/A,전기 부품 및 장비
NWBI,Northwest Bancshares Inc,N/A,은행
NWE,NorthWestern Energy Group Inc,N/A,전력 유틸리티
NWFL,Norwood Financial Corp,N/A,은행
NWGL,Nature Wood Group Ltd ADR,N/A,임업 및 목재 제품
NWL,Newell Brands Inc,N/A,"가전제품, 도구 및 가정 용품"
NWPX,Northwest Pipe Co,N/A,철 및 강철
NWS,News Corp Class B,N/A,소비자 출판
NWSA,News Corp Class A,N/A,소비자 출판
NWTN,NWTN Inc,N/A,자동차 및 트럭 제조
NXGL,Nexgel Inc,N/A,제약
NXL,Nexalin Technology Inc,N/A,첨단 의료 장비 및 기술
NXPI,NXP Semiconductors NV,N/A,반도체
NXPL,NextPlat Corp,N/A,무선 통신 서비스
NXST,Nexstar Media Group Inc,N/A,방송
NXT,Nextracker Inc,N/A,재생 가능 에너지 장비 및 서비스
NXTC,NextCure Inc,N/A,생명 공학 및 의학 연구
NXTT,Next Technology Holding Inc,N/A,온라인 서비스
NXU,NXU Inc,N/A,전기 부품 및 장비
NYAX,Nayax Ltd,N/A,기타 핀테크 인프라
NYMT,New York Mortgage Trust Inc,N/A,특수 REITs
NYMTI,New York Mortgage Trust Inc 9 125 Senior Notes Due 2029,N/A,특수 REITs
NYMTL,New York Mortgage Trust 6 875 Cumulative Red Pref Shs Series F,N/A,특수 REITs
NYMTM,NEW YORK MTG Cumulative Redeemable Pref Shs,N/A,특수 REITs
NYMTN,New York Mortgage Trust 8 00 Fixed Floating Rate Cumulative Redeemable Pref Shs,N/A,특수 REITs
NYMTZ,New York Mortgage Trust 7 000 Cumul Redeem Pref Shs Series G,N/A,특수 REITs
NYXH,Nyxoah SA,N/A,첨단 의료 장비 및 기술
OABI,OmniAb Inc,N/A,생명 공학 및 의학 연구
OACC,Oaktree Acquisition Corp III,N/A,투자 지주 회사
OACCU,Oaktree Acquisition III Units,N/A,투자 지주 회사
OAKU,Oak Woods Acquisition Corp,N/A,투자 지주 회사
OAKUR,Oak Woods Acquisition Rights Exp 3 March 2028,N/A,투자 지주 회사
OAKUU,Oak Woods Acquisiton Units,N/A,투자 지주 회사
OB,Outbrain Inc,N/A,온라인 서비스
OBIO,Orchestra Biomed Holdings Inc,N/A,첨단 의료 장비 및 기술
OBLG,Oblong Inc,N/A,전자 장비 및 부품
OBT,Orange County Bancorp Inc,N/A,은행
OCC,Optical Cable Corp,N/A,통신 및 네트워킹
OCCI,OFS Credit Company Inc,N/A,폐쇄형 펀드
OCCIM,OFS Credit Company 7 875 Prf Shs Series F,N/A,폐쇄형 펀드
OCCIN,OFS Credit Company 5 25 Prf Shs Series E Due 2026,N/A,폐쇄형 펀드
OCCIO,OFS Credit Company 6 125 Prf Series C,N/A,폐쇄형 펀드
OCEA,Ocean Biomedical Inc,N/A,생명 공학 및 의학 연구
OCFC,OceanFirst Financial Corp,N/A,은행
OCFCP,Oceanfirst Finl Depositary Shs Repstg 1 40 Perp Prf Shs,N/A,은행
OCG,Oriental Culture Holding Ltd,N/A,광고 및 마케팅
OCGN,Ocugen Inc,N/A,생명 공학 및 의학 연구
OCS,Oculis Holding AG,N/A,생명 공학 및 의학 연구
OCSL,Oaktree Specialty Lending Corp,N/A,폐쇄형 펀드
OCTO,Eightco Holdings Inc,N/A,종이 포장재
OCUL,Ocular Therapeutix Inc,N/A,제약
OCX,OncoCyte Corp,N/A,생명 공학 및 의학 연구
ODD,Oddity Tech Ltd,N/A,개인 생활 필수 용품
ODFL,Old Dominion Freight Line Inc,N/A,지상 화물 및 물류
ODP,ODP Corp,N/A,기타 전문 소매
OESX,Orion Energy Systems Inc,N/A,건설 자재 및 비품
OFIX,Orthofix Medical Inc,N/A,"의료 장비, 물품 및 유통"
OFLX,Omega Flex Inc,N/A,산업용 기계 및 장비
OFS,OFS Capital Corp,N/A,폐쇄형 펀드
OGI,OrganiGram Holdings Inc,N/A,의료 시설 및 서비스
OKTA,Okta Inc,N/A,IT 서비스 및 컨설팅
OKUR,Onkure Therapeutics Inc,N/A,생명 공학 및 의학 연구
OKYO,OKYO Pharma Ltd,N/A,제약
OLB,OLB Group Inc,N/A,온라인 서비스
OLED,Universal Display Corp,N/A,반도체
OLLI,Ollie's Bargain Outlet Holdings Inc,N/A,할인점
OLMA,Olema Pharmaceuticals Inc,N/A,생명 공학 및 의학 연구
OLPX,Olaplex Holdings Inc,N/A,개인 생활 필수 용품
OM,Outset Medical Inc,N/A,첨단 의료 장비 및 기술
OMAB,Grupo Aeroportuario del Centro Norte SAB de CV ADR,N/A,공항 운영 및 서비스
OMCC,Old Market Capital Corp,N/A,통합 통신 서비스
OMCL,Omnicell Inc,N/A,첨단 의료 장비 및 기술
OMER,Omeros Corp,N/A,생명 공학 및 의학 연구
OMEX,Odyssey Marine Exploration Inc,N/A,특수 채굴 및 금속
OMGA,Omega Therapeutics Inc,N/A,생명 공학 및 의학 연구
OMH,Ohmyhome Ltd,N/A,소프트웨어
OMIC,Singular Genomics Systems Inc,N/A,첨단 의료 장비 및 기술
ON,ON Semiconductor Corp,N/A,반도체
ONB,Old National Bancorp,N/A,은행
ONBPO,Old National Bancorp 40 Depositary Shs Rep 1 Pref Shs Series C,N/A,은행
ONBPP,Old National Bancorp 40 Depositary Shares Rep 1 Pref Shs Series A,N/A,은행
ONC,Beigene Ltd ADR,N/A,생명 공학 및 의학 연구
ONCO,Onconetix Inc,N/A,제약
ONCY,Oncolytics Biotech Inc,N/A,생명 공학 및 의학 연구
ONDS,Ondas Holdings Inc,N/A,통신 및 네트워킹
ONEG,OneConstruction Group Ltd,N/A,건설 및 엔지니어링
ONEW,OneWater Marine Inc,N/A,오락용 제품
ONFO,Onfolio Holdings Inc,N/A,경영 지원 서비스
ONMD,Onemednet Corp,N/A,경영 지원 서비스
ONVO,Organovo Holdings Inc,N/A,생명 공학 및 의학 연구
OP,Oceanpal Inc,N/A,해양 화물 및 물류
OPAL,Opal Fuels Inc,N/A,"오일, 가스 탐사 및 생산"
OPBK,OP Bancorp,N/A,은행
OPCH,Option Care Health Inc,N/A,의료 시설 및 서비스
OPEN,Opendoor Technologies Inc,N/A,부동산 서비스
OPI,Office Properties Income Trust,N/A,상업용 REITs
OPINL,Office Properties Income 6 375 Senior Notes due 2050,N/A,상업용 REITs
OPK,OPKO Health Inc,N/A,의료 시설 및 서비스
OPOF,Old Point Financial Corp,N/A,은행
OPRA,Opera Ltd ADR,N/A,소프트웨어
OPRT,Oportun Financial Corp,N/A,소비자 대출
OPRX,OptimizeRx Corp,N/A,온라인 서비스
OPT,Opthea Ltd ADR,N/A,생명 공학 및 의학 연구
OPTN,OptiNose Inc,N/A,제약
OPTX,Syntec Optics Holdings Inc,N/A,상품 화학
OPXS,Optex Systems Holdings Inc,N/A,항공우주 및 방위
ORGN,Origin Materials Inc,N/A,상품 화학
ORGO,Organogenesis Holdings Inc,N/A,생명 공학 및 의학 연구
ORIC,Oric Pharmaceuticals Inc,N/A,생명 공학 및 의학 연구
ORIS,Oriental Rise Holdings Ltd,N/A,식품 가공
ORKA,Oruka Therapeutics Inc,N/A,생명 공학 및 의학 연구
ORKT,Orangekloud Technology Inc,N/A,소프트웨어
ORLY,O'Reilly Automotive Inc,N/A,"자동차 차량, 부품 및 서비스 소매"
ORMP,Oramed Pharmaceuticals Inc,N/A,생명 공학 및 의학 연구
ORRF,Orrstown Financial Services Inc,N/A,은행
OS,OneStream Inc,N/A,소프트웨어
OSBC,Old Second Bancorp Inc,N/A,은행
OSIS,OSI Systems Inc,N/A,전자 장비 및 부품
OSPN,OneSpan Inc,N/A,소프트웨어
OSS,One Stop Systems Inc,N/A,컴퓨터 하드웨어
OST,Ostin Technology Group Co Ltd,N/A,전자 장비 및 부품
OSUR,OraSure Technologies Inc,N/A,"의료 장비, 물품 및 유통"
OSW,Onespaworld Holdings Ltd,N/A,여가 및 오락시설
OTEX,Open Text Corp,N/A,소프트웨어
OTLK,Outlook Therapeutics Inc,N/A,생명 공학 및 의학 연구
OTLY,Oatly Group AB (publ) ADR,N/A,식품 가공
OTRK,Ontrak Inc,N/A,의료 시설 및 서비스
OTTR,Otter Tail Corp,N/A,전력 유틸리티
OUST,Ouster Inc,N/A,전자 장비 및 부품
OVBC,Ohio Valley Banc Corp,N/A,은행
OVID,Ovid Therapeutics Inc,N/A,생명 공학 및 의학 연구
OVLY,Oak Valley Bancorp,N/A,은행
OXBR,Oxbridge Re Holdings Ltd,N/A,재보험
OXLC,Oxford Lane Capital Corp,N/A,폐쇄형 펀드
OXLCN,Oxford Lane Capital 7 125 Prf Shs Series 2029,N/A,폐쇄형 펀드
OXLCO,Oxford Lane Capital 6 Pref Shs Series 2029,N/A,폐쇄형 펀드
OXLCP,Oxford Lane Capital 6 25 Series 2027 Pref Shs,N/A,폐쇄형 펀드
OXSQ,Oxford Square Capital Corp,N/A,폐쇄형 펀드
OZK,Bank Ozk,N/A,은행
OZKAP,Bank OZK 4 625 Non Cumulative Perpetual Pref Shs Series A,N/A,은행
PAA,Plains All American Pipeline Units,N/A,오일 및 가스 수송 서비스
PACB,Pacific Biosciences of California Inc,N/A,첨단 의료 장비 및 기술
PAGP,Plains GP Holdings Limited Partner Interests Units Class A,N/A,오일 및 가스 수송 서비스
PAHC,Phibro Animal Health Corp,N/A,제약
PAL,Proficient Auto Logistics Inc,N/A,지상 및 해상 여객 운송
PALI,Palisade Bio Inc,N/A,생명 공학 및 의학 연구
PALT,Paltalk Inc,N/A,온라인 서비스
PAMT,PAMT Corp,N/A,지상 화물 및 물류
PANL,Pangaea Logistics Solutions Ltd,N/A,해양 화물 및 물류
PANW,Palo Alto Networks Inc,N/A,소프트웨어
PARA,Paramount Global Class B,N/A,방송
PARAA,Paramount Global Class A,N/A,방송
PASG,Passage Bio Inc,N/A,생명 공학 및 의학 연구
PATK,Patrick Industries Inc,N/A,건설 자재 및 비품
PAVM,PAVmed Inc,N/A,첨단 의료 장비 및 기술
PAVS,Paranovus Entertainment Technology Ltd,N/A,식품 가공
PAX,Patria Investments Ltd,N/A,투자 관리 및 펀드 운영
PAYO,Payoneer Global Inc,N/A,경영 지원 서비스
PAYS,Paysign Inc,N/A,경영 지원 서비스
PAYX,Paychex Inc,N/A,고용 서비스
PBBK,PB Bankshares Inc,N/A,은행
PBFS,Pioneer Bancorp Inc,N/A,은행
PBHC,Pathfinder Bancorp Inc (MARYLAND),N/A,은행
PBM,Psyence Biomedical Ltd,N/A,제약
PBPB,Potbelly Corp,N/A,레스토랑 및 바
PBYI,Puma Biotechnology Inc,N/A,제약
PC,Premium Catering Holdings Ltd,N/A,레스토랑 및 바
PCAR,Paccar Inc,N/A,중장비 및 차량
PCB,PCB Bancorp,N/A,은행
PCH,Potlatchdeltic Corp,N/A,특수 REITs
PCRX,Pacira Biosciences Inc,N/A,제약
PCSA,Processa Pharmaceuticals Inc,N/A,제약
PCSC,Perceptive Capital Solutions Corp,N/A,투자 지주 회사
PCT,Purecycle Technologies Inc,N/A,환경 서비스 및 장비
PCTTU,PureCycle Technologies Unit,N/A,환경 서비스 및 장비
PCTY,Paylocity Holding Corp,N/A,소프트웨어
PCVX,Vaxcyte Inc,N/A,생명 공학 및 의학 연구
PCYO,Pure Cycle Corp,N/A,수자원 유틸리티
PDCO,Patterson Companies Inc,N/A,"의료 장비, 물품 및 유통"
PDD,PDD Holdings Inc ADR,N/A,온라인 서비스
PDEX,Pro-Dex Inc,N/A,"의료 장비, 물품 및 유통"
PDFS,PDF Solutions Inc,N/A,반도체 장비 및 테스트
PDLB,Ponce Financial Group Inc,N/A,은행
PDSB,PDS Biotechnology Corp,N/A,생명 공학 및 의학 연구
PDYN,Palladyne AI Corp,N/A,소프트웨어
PEBK,Peoples Bancorp of North Carolina Inc,N/A,은행
PEBO,Peoples Bancorp Inc,N/A,은행
PECO,Phillips Edison & Co Inc,N/A,상업용 REITs
PEGA,Pegasystems Inc,N/A,소프트웨어
PENG,Penguin Solutions Inc,N/A,반도체
PENN,PENN Entertainment Inc,N/A,카지노 및 도박
PEP,PepsiCo Inc,N/A,무알콜 음료
PEPG,PepGen Inc,N/A,생명 공학 및 의학 연구
PERI,Perion Network Ltd,N/A,소프트웨어
PESI,Perma-Fix Environmental Services Inc,N/A,환경 서비스 및 장비
PET,Wag! Group Co,N/A,개인 서비스
PETS,Petmed Express Inc,N/A,의약품 소매
PETV,PetVivo Holdings Inc,N/A,"의료 장비, 물품 및 유통"
PETZ,TDH Holdings Inc,N/A,식품 가공
PEV,Phoenix Motor Inc,N/A,자동차 및 트럭 제조
PFBC,Preferred Bank,N/A,은행
PFC,Premier Financial Corp (OHIO),N/A,은행
PFG,Principal Financial Group Inc,N/A,투자 관리 및 펀드 운영
PFIE,Profire Energy Inc,N/A,오일 관련 서비스 및 장비
PFIS,Peoples Financial Services Corp,N/A,은행
PFX,PhenixFIN Corp,N/A,폐쇄형 펀드
PGC,Peapack-Gladstone Financial Corp,N/A,은행
PGEN,Precigen Inc,N/A,제약
PGHL,Primega Group Holdings Ltd,N/A,환경 서비스 및 장비
PGNY,Progyny Inc,N/A,의료 관리
PGY,Pagaya Technologies Ltd,N/A,핀테크
PHAR,Pharming Group NV ADR,N/A,제약
PHAT,Phathom Pharmaceuticals Inc,N/A,제약
PHH,Park Ha Biological Technology Co Ltd,N/A,기타 전문 소매
PHIO,Phio Pharmaceuticals Corp,N/A,생명 공학 및 의학 연구
PHLT,Performant Healthcare Inc,N/A,경영 지원 서비스
PHUN,Phunware Inc,N/A,소프트웨어
PHVS,Pharvaris NV,N/A,생명 공학 및 의학 연구
PI,Impinj Inc,N/A,반도체
PIII,P3 Health Partners Inc,N/A,생명 공학 및 의학 연구
PINC,Premier Inc,N/A,"의료 장비, 물품 및 유통"
PITA,Heramba Electric PLC,N/A,전기 부품 및 장비
PKBK,Parke Bancorp Inc,N/A,은행
PKOH,Park Ohio Holdings Corp,N/A,산업용 기계 및 장비
PLAB,Photronics Inc,N/A,반도체 장비 및 테스트
PLAO,Patria Latin American Opportunity Acquisition Corp,N/A,투자 지주 회사
PLAY,Dave & Buster's Entertainment Inc,N/A,레스토랑 및 바
PLBC,Plumas Bancorp,N/A,은행
PLBY,Plby Group Inc,N/A,의류 및 액세서리 소매
PLCE,Children's Place Inc,N/A,의류 및 액세서리 소매
PLL,Piedmont Lithium Inc,N/A,특수 채굴 및 금속
PLMJ,Plum Acquisition III Corp,N/A,투자 지주 회사
PLMJU,Plum Acquisition Units,N/A,투자 지주 회사
PLMR,Palomar Holdings Inc,N/A,손해보험
PLPC,Preformed Line Products Co,N/A,전기 부품 및 장비
PLRX,Pliant Therapeutics Inc,N/A,제약
PLRZ,Polyrizon Ltd,N/A,생명 공학 및 의학 연구
PLSE,Pulse Biosciences Inc,N/A,첨단 의료 장비 및 기술
PLTK,Playtika Holding Corp,N/A,온라인 서비스
PLTR,Palantir Technologies Inc,N/A,소프트웨어
PLUG,Plug Power Inc,N/A,재생 가능 에너지 장비 및 서비스
PLUR,Pluri Inc,N/A,생명 공학 및 의학 연구
PLUS,ePlus inc,N/A,IT 서비스 및 컨설팅
PLXS,Plexus Corp,N/A,전자 장비 및 부품
PLYA,Playa Hotels & Resorts NV,N/A,"호텔, 모텔 및 크루즈 라인"
PMAX,Powell Max Ltd,N/A,경영 지원 서비스
PMCB,PharmaCyte Biotech Inc,N/A,생명 공학 및 의학 연구
PMEC,Primech Holdings Ltd,N/A,경영 지원 서비스
PMN,ProMIS Neurosciences Inc,N/A,생명 공학 및 의학 연구
PMNT,Perfect Moment Ltd,N/A,오락용 제품
PMTS,CPI Card Group Inc,N/A,소비자 대출
PMVP,PMV Pharmaceuticals Inc,N/A,생명 공학 및 의학 연구
PNBK,Patriot National Bancorp Inc,N/A,은행
PNFP,Pinnacle Financial Partners Inc,N/A,은행
PNFPP,Pinnacle Finl Partners 40 DS Rep Ord Shs Series B,N/A,은행
PNRG,Primeenergy Resources Corp,N/A,"오일, 가스 탐사 및 생산"
PNTG,Pennant Group Inc,N/A,의료 시설 및 서비스
POAI,Predictive Oncology Inc,N/A,"의료 장비, 물품 및 유통"
POCI,Precision Optics Corporation Inc,N/A,"의료 장비, 물품 및 유통"
PODC,Podcastone Inc,N/A,IT 서비스 및 컨설팅
PODD,Insulet Corp,N/A,"의료 장비, 물품 및 유통"
POET,POET Technologies Inc,N/A,반도체
POLA,Polar Power Inc,N/A,전기 부품 및 장비
POLE,Andretti Acquisition Corp. II,N/A,투자 지주 회사
POLEU,Andretti Acquisition II Units,N/A,투자 지주 회사
PONY,Pony AI Inc ADR,N/A,IT 서비스 및 컨설팅
POOL,Pool Corp,N/A,오락용 제품
POWI,Power Integrations Inc,N/A,반도체
POWL,Powell Industries Inc,N/A,전기 부품 및 장비
POWW,Ammo Inc,N/A,항공우주 및 방위
POWWP,AMMO 8 75 Cumulative Redeemable Perpetual Prf Shs Series A,N/A,항공우주 및 방위
PPBI,Pacific Premier Bancorp Inc,N/A,은행
PPBT,Purple Biotech Ltd ADR,N/A,생명 공학 및 의학 연구
PPC,Pilgrims Pride Corp,N/A,식품 가공
PPIH,Perma-Pipe International Holdings Inc,N/A,철 및 강철
PPSI,Pioneer Power Solutions Inc,N/A,중전기장비
PPTA,Perpetua Resources Corp,N/A,금
PPYA,Papaya Growth Opportunity Corp I,N/A,투자 지주 회사
PPYAU,Papaya Growth Opportunity Units,N/A,투자 지주 회사
PRAA,PRA Group Inc,N/A,기업 금융 서비스
PRAX,Praxis Precision Medicines Inc,N/A,생명 공학 및 의학 연구
PRCH,Porch Group Inc,N/A,소프트웨어
PRCT,Procept Biorobotics Corp,N/A,"의료 장비, 물품 및 유통"
PRDO,Perdoceo Education Corp,N/A,기타 교육 서비스 제공
PRE,Prenetics Global Ltd,N/A,생명 공학 및 의학 연구
PRFX,PainReform Ltd,N/A,제약
PRGS,Progress Software Corp,N/A,소프트웨어
PRLD,Prelude Therapeutics Inc,N/A,생명 공학 및 의학 연구
PRLH,Pearl Holdings Acquisition Corp,N/A,투자 지주 회사
PRLHU,Pearl Holdings Acquisition Units,N/A,투자 지주 회사
PRME,Prime Medicine Inc,N/A,생명 공학 및 의학 연구
PROC,Procaps Group SA,N/A,제약
PROF,Profound Medical Corp,N/A,첨단 의료 장비 및 기술
PROK,ProKidney Corp,N/A,생명 공학 및 의학 연구
PROP,Prairie Operating Co,N/A,"오일, 가스 탐사 및 생산"
PROV,Provident Financial Holdings Inc,N/A,은행
PRPH,Prophase Labs Inc,N/A,의료 시설 및 서비스
PRPL,Purple Innovation Inc,N/A,가정용 가구
